File,Release Number,LOC,LOC touched,Number of Revisions,Fix Count,Authors,LOC added,Max LOC added,Average LOC added,Churn,Max Churn,Average Churn,Change Set Size,Max Change Set Size,Average Change Set Size,Release Length,Weighted Release Length,Actual
lib/java/test/org/apache/thrift/test/SerializationBenchmark.java,1,79,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,4479.949367,T
lib/java/src/org/apache/thrift/transport/THttpClient.java,1,157,188,2,2,2,184,183,92.0,180,180,90.0,15,14,90.0,353916,2254.242038,T
lib/java/src/org/apache/thrift/meta_data/StructMetaData.java,1,31,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,11416.645161,F
lib/java/src/org/apache/thrift/server/TServer.java,1,155,125,1,1,1,77,77,77.0,29,29,29.0,45,45,29.0,353916,2283.329032,T
lib/javame/src/org/apache/thrift/protocol/TType.java,1,40,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,8847.900000,F
lib/java/test/org/apache/thrift/transport/TestTMemoryInputTransport.java,1,85,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,4163.717647,F
lib/java/test/org/apache/thrift/transport/ReadCountingTransport.java,1,46,2,1,1,1,0,0,0.0,-4,0,-4.0,45,45,-4.0,353916,7693.826087,F
lib/java/src/org/apache/thrift/server/TSimpleServer.java,1,100,55,1,1,1,5,5,5.0,-45,0,-45.0,45,45,-45.0,353916,3539.160000,T
lib/javame/src/org/apache/thrift/protocol/TStruct.java,1,34,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,10409.294118,F
lib/javame/src/org/apache/thrift/protocol/TMessage.java,1,38,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,9313.578947,F
lib/javame/src/org/apache/thrift/meta_data/FieldMetaData.java,1,88,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,4021.772727,T
lib/javame/src/org/apache/thrift/protocol/TMap.java,1,38,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,9313.578947,F
lib/java/src/org/apache/thrift/protocol/TCompactProtocol.java,1,816,8,2,2,2,4,3,2.0,0,0,0.0,17,14,0.0,353916,433.720588,T
